"cust_id","transaction_type","subscription_type","subscription_price","customer_gender","age_group","customer_country","referral_type","transaction_date","tx_num"
"5264","initial","BASIC","33","Female","35-44","Finland","Display","2020-10-01","1"
"5264","UPGRADE","PRO","75","Female","35-44","Finland","Display","2021-08-01","2"
"5264","CHURN","PRO","85","Female","35-44","Finland","Display","2022-02-01","3"
"5264","CHURN","PRO","85","Female","35-44","Finland","Display","2022-07-01","4"
"5265","initial","BASIC","43","Male","25-34","Denmark","Google Ads","2021-01-01","1"
"5265","CHURN","BASIC","43","Male","25-34","Denmark","Google Ads","2021-10-01","2"
"5266","initial","PRO","65","Male","35-44","Denmark","Paid Search","2020-05-01","1"
"5266","UPGRADE","MAX","109","Male","35-44","Denmark","Paid Search","2021-04-01","2"
"5266","CHURN","PRO","75","Male","35-44","Denmark","Paid Search","2021-04-01","3"
"5267","initial","PRO","75","Female","45-54","Denmark","Google Ads","2021-08-01","1"
"5267","UPGRADE","MAX","119","Female","45-54","Denmark","Google Ads","2022-11-01","2"
"5268","initial","PRO","65","Male","18-24","Finland","Organic Search","2020-05-01","1"
"5268","UPGRADE","MAX","99","Male","18-24","Finland","Organic Search","2020-09-01","2"
"5268","CHURN","PRO","75","Male","18-24","Finland","Organic Search","2021-01-01","3"
"5269","initial","MAX","119","Female","18-24","Sweden","Organic Search","2022-01-01","1"
"5269","REDUCTION","BASIC","53","Female","18-24","Sweden","Organic Search","2022-08-01","2"
"5270","initial","BASIC","43","Male","55-65","Denmark","Organic Search","2021-04-01","1"
"5270","CHURN","BASIC","43","Male","55-65","Denmark","Organic Search","2021-07-01","2"
"5271","initial","PRO","85","Female","45-54","Sweden","Organic Search","2022-03-01","1"
"5272","initial","PRO","65","Male","55-65","Finland","facebook","2020-02-01","1"
"5272","UPGRADE","MAX","99","Male","55-65","Finland","facebook","2020-12-01","2"
"5273","initial","MAX","119","Female","25-34","Sweden","facebook","2022-09-01","1"
"5274","initial","MAX","109","Other","25-34","Sweden","facebook","2021-04-01","1"
"5274","REDUCTION","PRO","85","Other","25-34","Sweden","facebook","2022-03-01","2"
"5275","initial","BASIC","53","Female","35-44","Denmark","facebook","2022-02-01","1"
"5276","initial","PRO","75","Other","35-44","Denmark","Organic Search","2021-05-01","1"
"5276","REDUCTION","BASIC","53","Other","35-44","Denmark","Organic Search","2022-05-01","2"
"5277","initial","BASIC","43","Male","18-24","Denmark","Paid Search","2021-08-01","1"
"5278","initial","BASIC","53","Female","18-24","Sweden","Unknown","2022-05-01","1"
"5279","initial","BASIC","53","Female","18-24","Sweden","Google Ads","2022-08-01","1"
"5280","initial","PRO","65","Female","25-34","Finland","Google Ads","2020-07-01","1"
"5280","UPGRADE","MAX","109","Female","25-34","Finland","Google Ads","2021-12-01","2"
"5280","CHURN","MAX","119","Female","25-34","Finland","Google Ads","2022-11-01","3"
"5281","initial","BASIC","53","Female","55-65","Finland","facebook","2022-09-01","1"
"5282","initial","MAX","119","Female","25-34","Norway","Paid Search","2022-01-01","1"
"5282","REDUCTION","BASIC","53","Female","25-34","Norway","Paid Search","2022-07-01","2"
"5283","initial","MAX","99","Female","35-44","Denmark","Google Ads","2020-08-01","1"
"5283","REDUCTION","BASIC","43","Female","35-44","Denmark","Google Ads","2021-01-01","2"
"5284","initial","BASIC","43","Female","35-44","Finland","TV","2021-09-01","1"
"5284","UPGRADE","PRO","85","Female","35-44","Finland","TV","2022-02-01","2"
"5285","initial","MAX","99","Female","45-54","Sweden","Paid Search","2020-10-01","1"
"5285","REDUCTION","BASIC","33","Female","45-54","Sweden","Paid Search","2020-11-01","2"
"5286","initial","MAX","99","Female","55-65","Denmark","facebook","2020-03-01","1"
"5286","REDUCTION","PRO","65","Female","55-65","Denmark","facebook","2020-06-01","2"
"5287","initial","MAX","99","Female","55-65","Denmark","Unknown","2020-07-01","1"
"5287","REDUCTION","BASIC","33","Female","55-65","Denmark","Unknown","2020-10-01","2"
"5288","initial","PRO","65","Male","35-44","Sweden","Organic Search","2020-06-01","1"
"5288","UPGRADE","MAX","119","Male","35-44","Sweden","Organic Search","2022-03-01","2"
"5289","initial","BASIC","43","Male","18-24","Finland","Google Ads","2021-08-01","1"
"5289","UPGRADE","MAX","119","Male","18-24","Finland","Google Ads","2022-10-01","2"
"5290","initial","PRO","65","Other","45-54","Norway","Google Ads","2020-04-01","1"
"5290","UPGRADE","MAX","109","Other","45-54","Norway","Google Ads","2021-11-01","2"
"5291","initial","PRO","85","Male","55-65","Sweden","facebook","2022-06-01","1"
"5292","initial","PRO","75","Female","55-65","Sweden","Google Ads","2021-04-01","1"
"5292","CHURN","PRO","75","Female","55-65","Sweden","Google Ads","2021-07-01","2"
"5293","initial","BASIC","33","Male","55-65","Denmark","Paid Search","2020-01-01","1"
"5293","UPGRADE","PRO","65","Male","55-65","Denmark","Paid Search","2020-12-01","2"
"5293","CHURN","PRO","75","Male","55-65","Denmark","Paid Search","2021-06-01","3"
"5294","initial","PRO","65","Female","55-65","Finland","facebook","2020-06-01","1"
"5294","CHURN","PRO","65","Female","55-65","Finland","facebook","2020-09-01","2"
"5294","CHURN","PRO","75","Female","55-65","Finland","facebook","2021-02-01","3"
"5295","initial","BASIC","53","Male","18-24","Finland","Paid Search","2022-02-01","1"
"5296","initial","PRO","85","Female","18-24","Sweden","facebook","2022-12-01","1"
"5297","initial","BASIC","53","Female","25-34","Sweden","Paid Search","2022-03-01","1"
"5297","UPGRADE","PRO","85","Female","25-34","Sweden","Paid Search","2022-08-01","2"
"5298","initial","MAX","99","Female","45-54","Sweden","facebook","2020-09-01","1"
"5298","REDUCTION","BASIC","33","Female","45-54","Sweden","facebook","2020-12-01","2"
"5299","initial","PRO","65","Male","25-34","Finland","Unknown","2020-05-01","1"
"5299","UPGRADE","MAX","109","Male","25-34","Finland","Unknown","2021-04-01","2"
"5299","CHURN","MAX","109","Male","25-34","Finland","Unknown","2021-12-01","3"
"5300","initial","MAX","99","Female","45-54","Finland","Display","2020-01-01","1"
"5300","REDUCTION","BASIC","43","Female","45-54","Finland","Display","2021-04-01","2"
"5301","initial","MAX","119","Female","55-65","Denmark","Google Ads","2022-01-01","1"
"5301","CHURN","MAX","119","Female","55-65","Denmark","Google Ads","2022-09-01","2"
"5302","initial","BASIC","43","Male","18-24","Denmark","Google Ads","2021-06-01","1"
"5303","initial","BASIC","33","Male","45-54","Sweden","Paid Search","2020-04-01","1"
"5303","UPGRADE","PRO","85","Male","45-54","Sweden","Paid Search","2022-01-01","2"
"5304","initial","PRO","85","Female","55-65","Norway","Google Ads","2022-06-01","1"
"5305","initial","PRO","75","Female","25-34","Norway","facebook","2021-09-01","1"
"5305","UPGRADE","MAX","119","Female","25-34","Norway","facebook","2022-11-01","2"
"5306","initial","BASIC","33","Female","35-44","Sweden","Google Ads","2020-10-01","1"
"5306","CHURN","BASIC","43","Female","35-44","Sweden","Google Ads","2021-09-01","2"
"5307","initial","BASIC","33","Male","55-65","Finland","Paid Search","2020-02-01","1"
"5307","UPGRADE","MAX","99","Male","55-65","Finland","Paid Search","2020-09-01","2"
"5307","CHURN","MAX","109","Male","55-65","Finland","Paid Search","2021-01-01","3"
"5308","initial","PRO","85","Other","45-54","Sweden","Google Ads","2022-06-01","1"
"5309","initial","BASIC","43","Male","35-44","Finland","Unknown","2021-11-01","1"
"5310","initial","MAX","109","Female","55-65","Sweden","facebook","2021-02-01","1"
"5310","REDUCTION","BASIC","53","Female","55-65","Sweden","facebook","2022-07-01","2"
"5311","initial","BASIC","43","Female","35-44","Finland","Google Ads","2021-08-01","1"
"5312","initial","PRO","85","Male","35-44","Sweden","facebook","2022-06-01","1"
"5312","UPGRADE","MAX","119","Male","35-44","Sweden","facebook","2022-11-01","2"
"5313","initial","BASIC","33","Female","35-44","Norway","facebook","2020-02-01","1"
"5313","UPGRADE","MAX","109","Female","35-44","Norway","facebook","2021-01-01","2"
"5314","initial","MAX","99","Female","45-54","Sweden","Unknown","2020-01-01","1"
"5314","REDUCTION","PRO","65","Female","45-54","Sweden","Unknown","2020-03-01","2"
"5315","initial","PRO","75","Female","55-65","Finland","facebook","2021-09-01","1"
"5315","UPGRADE","MAX","119","Female","55-65","Finland","facebook","2022-04-01","2"
"5315","CHURN","PRO","85","Female","55-65","Finland","facebook","2022-06-01","3"
"5316","initial","PRO","75","Other","45-54","Denmark","Organic Search","2021-05-01","1"
"5316","REDUCTION","BASIC","43","Other","45-54","Denmark","Organic Search","2021-08-01","2"
"5316","CHURN","BASIC","53","Other","45-54","Denmark","Organic Search","2022-09-01","3"
"5317","initial","BASIC","53","Female","25-34","Sweden","facebook","2022-02-01","1"
"5317","UPGRADE","PRO","85","Female","25-34","Sweden","facebook","2022-08-01","2"
"5318","initial","MAX","99","Other","35-44","Sweden","facebook","2020-04-01","1"
"5318","REDUCTION","PRO","65","Other","35-44","Sweden","facebook","2020-07-01","2"
"5318","CHURN","PRO","75","Other","35-44","Sweden","facebook","2021-02-01","3"
"5319","initial","BASIC","33","Male","18-24","Finland","facebook","2020-08-01","1"
"5319","UPGRADE","MAX","109","Male","18-24","Finland","facebook","2021-01-01","2"
"5319","CHURN","MAX","109","Male","18-24","Finland","facebook","2021-09-01","3"
"5320","initial","BASIC","33","Female","45-54","Norway","Google Ads","2020-03-01","1"
"5320","UPGRADE","PRO","85","Female","45-54","Norway","Google Ads","2022-09-01","2"
"5321","initial","BASIC","33","Female","18-24","Finland","facebook","2020-11-01","1"
"5321","CHURN","BASIC","43","Female","18-24","Finland","facebook","2021-04-01","2"
"5322","initial","BASIC","43","Male","18-24","Finland","Unknown","2021-05-01","1"
"5322","UPGRADE","PRO","75","Male","18-24","Finland","Unknown","2021-10-01","2"
"5322","CHURN","PRO","85","Male","18-24","Finland","Unknown","2022-03-01","3"
"5323","initial","PRO","85","Female","18-24","Sweden","facebook","2022-01-01","1"
"5323","REDUCTION","BASIC","53","Female","18-24","Sweden","facebook","2022-09-01","2"
"5324","initial","BASIC","43","Male","18-24","Norway","Google Ads","2021-04-01","1"
"5324","UPGRADE","PRO","85","Male","18-24","Norway","Google Ads","2022-05-01","2"
"5325","initial","PRO","85","Female","25-34","Denmark","Organic Search","2022-03-01","1"
"5326","initial","PRO","65","Male","18-24","Sweden","facebook","2020-01-01","1"
"5326","UPGRADE","MAX","119","Male","18-24","Sweden","facebook","2022-07-01","2"
"5327","initial","BASIC","33","Male","18-24","Norway","Unknown","2020-01-01","1"
"5327","UPGRADE","MAX","99","Male","18-24","Norway","Unknown","2020-08-01","2"
"5328","initial","MAX","99","Other","35-44","Norway","facebook","2020-06-01","1"
"5328","REDUCTION","PRO","75","Other","35-44","Norway","facebook","2021-10-01","2"
"5329","initial","PRO","75","Other","45-54","Norway","Unknown","2021-12-01","1"
"5330","initial","MAX","109","Female","35-44","Sweden","facebook","2021-11-01","1"
"5331","initial","PRO","85","Male","35-44","Sweden","Organic Search","2022-11-01","1"
"5332","initial","PRO","85","Female","35-44","Finland","Paid Search","2022-04-01","1"
"5332","CHURN","PRO","85","Female","35-44","Finland","Paid Search","2022-07-01","2"
"5333","initial","BASIC","43","Male","25-34","Denmark","Google Ads","2021-04-01","1"
"5334","initial","PRO","85","Male","35-44","Finland","Google Ads","2022-12-01","1"
"5335","initial","PRO","85","Male","45-54","Sweden","facebook","2022-10-01","1"
"5335","REDUCTION","BASIC","53","Male","45-54","Sweden","facebook","2022-11-01","2"
"5336","initial","MAX","119","Male","35-44","Denmark","facebook","2022-02-01","1"
"5336","REDUCTION","BASIC","53","Male","35-44","Denmark","facebook","2022-04-01","2"
"5337","initial","BASIC","33","Female","55-65","Sweden","Google Ads","2020-07-01","1"
"5337","UPGRADE","MAX","109","Female","55-65","Sweden","Google Ads","2021-05-01","2"
"5338","initial","PRO","85","Male","18-24","Denmark","Google Ads","2022-07-01","1"
"5339","initial","BASIC","53","Other","18-24","Sweden","facebook","2022-11-01","1"
"5340","initial","PRO","65","Female","45-54","Denmark","Organic Search","2020-12-01","1"
"5340","UPGRADE","MAX","109","Female","45-54","Denmark","Organic Search","2021-04-01","2"
"5340","CHURN","PRO","75","Female","45-54","Denmark","Organic Search","2021-07-01","3"
"5341","initial","BASIC","53","Male","25-34","Denmark","Google Ads","2022-03-01","1"
"5342","initial","BASIC","43","Male","55-65","Norway","facebook","2021-10-01","1"
"5342","UPGRADE","MAX","119","Male","55-65","Norway","facebook","2022-09-01","2"
"5343","initial","PRO","65","Female","18-24","Norway","Organic Search","2020-11-01","1"
"5343","UPGRADE","MAX","109","Female","18-24","Norway","Organic Search","2021-03-01","2"
"5343","CHURN","MAX","109","Female","18-24","Norway","Organic Search","2021-12-01","3"
"5344","initial","PRO","85","Male","55-65","Sweden","facebook","2022-06-01","1"
"5344","REDUCTION","BASIC","53","Male","55-65","Sweden","facebook","2022-10-01","2"
"5345","initial","BASIC","43","Female","18-24","Finland","facebook","2021-03-01","1"
"5345","CHURN","BASIC","43","Female","18-24","Finland","facebook","2021-10-01","2"
"5346","initial","MAX","119","Female","18-24","Denmark","facebook","2022-09-01","1"
"5347","initial","BASIC","33","Other","35-44","Denmark","facebook","2020-06-01","1"
"5348","initial","PRO","85","Other","45-54","Denmark","Google Ads","2022-05-01","1"
"5349","initial","BASIC","33","Other","35-44","Sweden","facebook","2020-11-01","1"
"5350","initial","MAX","99","Male","35-44","Denmark","facebook","2020-01-01","1"
"5350","REDUCTION","PRO","75","Male","35-44","Denmark","facebook","2021-05-01","2"
"5350","CHURN","PRO","85","Male","35-44","Denmark","facebook","2022-05-01","3"
"5351","initial","PRO","65","Female","55-65","Norway","Paid Search","2020-02-01","1"
"5351","UPGRADE","MAX","109","Female","55-65","Norway","Paid Search","2021-01-01","2"
"5352","initial","MAX","119","Male","55-65","Norway","Google Ads","2022-05-01","1"
"5353","initial","MAX","119","Male","18-24","Finland","facebook","2022-01-01","1"
"5354","initial","PRO","75","Female","35-44","Sweden","facebook","2021-09-01","1"
"5355","initial","BASIC","43","Male","25-34","Sweden","facebook","2021-02-01","1"
"5355","CHURN","BASIC","43","Male","25-34","Sweden","facebook","2021-07-01","2"
"5356","initial","PRO","65","Female","45-54","Sweden","Unknown","2020-05-01","1"
"5356","REDUCTION","BASIC","43","Female","45-54","Sweden","Unknown","2021-11-01","2"
"5357","initial","PRO","75","Male","18-24","Denmark","Google Ads","2021-08-01","1"
"5357","UPGRADE","MAX","119","Male","18-24","Denmark","Google Ads","2022-10-01","2"
"5358","initial","BASIC","53","Female","18-24","Denmark","facebook","2022-03-01","1"
"5359","initial","MAX","119","Female","45-54","Finland","facebook","2022-02-01","1"
"5359","REDUCTION","PRO","85","Female","45-54","Finland","facebook","2022-10-01","2"
"5360","initial","BASIC","33","Female","35-44","Sweden","facebook","2020-09-01","1"
"5360","UPGRADE","PRO","75","Female","35-44","Sweden","facebook","2021-05-01","2"
"5361","initial","BASIC","33","Male","18-24","Sweden","facebook","2020-08-01","1"
"5361","UPGRADE","MAX","109","Male","18-24","Sweden","facebook","2021-06-01","2"
"5362","initial","BASIC","43","Male","45-54","Norway","facebook","2021-09-01","1"
"5362","UPGRADE","MAX","119","Male","45-54","Norway","facebook","2022-07-01","2"
"5363","initial","MAX","109","Female","55-65","Sweden","Bing","2021-07-01","1"
"5363","REDUCTION","BASIC","53","Female","55-65","Sweden","Bing","2022-11-01","2"
"5364","initial","PRO","65","Male","55-65","Finland","Organic Search","2020-07-01","1"
"5364","CHURN","PRO","75","Male","55-65","Finland","Organic Search","2021-01-01","2"
"5365","initial","PRO","75","Female","18-24","Sweden","Paid Search","2021-05-01","1"
"5365","REDUCTION","BASIC","53","Female","18-24","Sweden","Paid Search","2022-11-01","2"
"5366","initial","BASIC","33","Female","18-24","Norway","Organic Search","2020-10-01","1"
"5366","UPGRADE","MAX","119","Female","18-24","Norway","Organic Search","2022-08-01","2"
"5367","initial","PRO","85","Female","55-65","Finland","Paid Search","2022-04-01","1"
"5367","UPGRADE","MAX","119","Female","55-65","Finland","Paid Search","2022-08-01","2"
"5368","initial","BASIC","33","Female","45-54","Sweden","Display","2020-08-01","1"
"5368","UPGRADE","PRO","75","Female","45-54","Sweden","Display","2021-05-01","2"
"5369","initial","PRO","75","Male","45-54","Denmark","facebook","2021-12-01","1"
"5370","initial","PRO","85","Female","18-24","Norway","Organic Search","2022-07-01","1"
